Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: -81 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200709:0711,227180.0,284.58,34.43,14.69,2.0,0.0
20200709:0811,183460.0,234.22,43.24,15.06,2.07,0.0
20200709:0911,156390.0,202.75,51.13,15.46,2.14,0.0
20200709:1011,81370.0,114.29,57.11,15.78,2.14,0.0
20200709:1111,97130.0,133.18,59.78,16.12,2.34,0.0
20200709:1211,201970.0,257.41,58.24,16.67,2.9,0.0
20200709:1311,153810.0,200.76,53.04,17.7,4.14,0.0
20200709:1411,161060.0,209.71,45.56,18.03,3.93,0.0
20200709:1511,272140.0,344.16,36.93,18.46,3.52,0.0
20200709:1611,116630.0,157.78,27.86,18.54,3.45,0.0
20200709:1711,52930.0,80.5,18.82,17.73,3.45,0.0
20200709:1811,16080.0,32.8,10.16,17.47,2.97,0.0
20200709:1911,0.0,0.0,0.0,17.25,3.03,0.0
20200709:2011,0.0,0.0,0.0,16.96,2.41,0.0
20200709:2111,0.0,0.0,0.0,16.8,2.07,0.0
20200709:2211,0.0,0.0,0.0,16.62,1.79,0.0
20200709:2311,0.0,0.0,0.0,16.45,1.45,0.0
20200710:0011,0.0,0.0,0.0,16.21,1.31,0.0
20200710:0111,0.0,0.0,0.0,16.03,1.24,0.0
20200710:0211,0.0,0.0,0.0,15.89,1.52,0.0
20200710:0311,0.0,0.0,0.0,15.8,1.86,0.0
20200710:0411,460.0,6.96,7.75,16.07,2.14,0.0
20200710:0511,11990.0,26.83,16.25,16.57,2.34,0.0
20200710:0611,46550.0,72.55,25.22,17.34,2.28,0.0
20200710:0711,125430.0,168.27,34.32,18.0,1.66,0.0
20200710:0811,361110.0,456.18,43.12,19.37,1.59,0.0
20200710:0911,312390.0,398.97,51.01,20.82,1.86,0.0
20200710:1011,516830.0,652.69,56.98,21.92,3.93,0.0
20200710:1111,447550.0,558.13,59.66,20.83,5.52,0.0
20200710:1211,380680.0,476.11,58.13,21.32,6.28,0.0
20200710:1311,291070.0,365.99,52.95,20.7,6.9,0.0
20200710:1411,81260.0,115.29,45.48,19.18,6.48,0.0
20200710:1511,81660.0,115.29,36.86,18.03,5.59,0.0
20200710:1611,71320.0,102.37,27.79,16.85,5.59,0.0
20200710:1711,10710.0,24.85,18.75,15.77,4.97,0.0
20200710:1811,35630.0,58.43,10.09,15.0,3.66,0.0
20200710:1911,0.0,0.0,0.0,14.7,2.97,0.0
20200710:2011,0.0,0.0,0.0,14.2,2.55,0.0
20200710:2111,0.0,0.0,0.0,13.88,2.41,0.0
20200710:2211,0.0,0.0,0.0,13.47,2.34,0.0
20200710:2311,0.0,0.0,0.0,13.13,2.28,0.0
20200711:0011,0.0,0.0,0.0,12.42,2.34,0.0
20200711:0111,0.0,0.0,0.0,11.84,2.48,0.0
20200711:0211,0.0,0.0,0.0,11.31,2.48,0.0
20200711:0311,0.0,0.0,0.0,10.86,2.41,0.0
20200711:0411,75560.0,112.9,7.63,10.69,2.21,0.0
20200711:0511,263810.0,330.02,16.13,11.41,2.0,0.0
20200711:0611,414180.0,502.39,25.1,12.78,2.41,0.0
20200711:0711,518900.0,631.37,34.2,14.28,2.76,0.0
20200711:0811,506880.0,621.84,43.0,15.55,2.9,0.0
20200711:0911,618150.0,766.2,50.89,16.73,3.31,0.0
20200711:1011,603810.0,751.4,56.85,17.32,3.38,0.0
20200711:1111,393330.0,489.86,59.53,17.94,3.45,0.0
20200711:1211,381770.0,476.27,58.02,18.24,3.45,0.0
20200711:1311,478010.0,594.55,52.85,18.23,3.31,0.0
20200711:1411,430310.0,535.66,45.4,18.52,3.31,0.0
20200711:1511,296040.0,374.18,36.78,18.44,3.17,0.0
20200711:1611,79670.0,113.3,27.72,18.25,2.97,0.0
20200711:1711,89200.0,126.17,18.67,17.99,2.62,0.0
20200711:1811,19630.0,37.77,10.0,17.6,2.0,0.0
20200711:1911,0.0,0.0,0.0,15.63,1.52,0.0
20200711:2011,0.0,0.0,0.0,14.87,1.59,0.0
20200711:2111,0.0,0.0,0.0,14.28,1.72,0.0
20200711:2211,0.0,0.0,0.0,13.61,1.93,0.0
20200711:2311,0.0,0.0,0.0,12.95,2.0,0.0
20200712:0011,0.0,0.0,0.0,12.42,2.0,0.0
20200712:0111,0.0,0.0,0.0,11.88,1.93,0.0
20200712:0211,0.0,0.0,0.0,11.35,1.86,0.0
20200712:0311,0.0,0.0,0.0,10.88,1.72,0.0
20200712:0411,65430.0,99.57,7.5,10.7,1.52,0.0
20200712:0511,256690.0,323.16,16.0,11.63,1.24,0.0
20200712:0611,394380.0,482.91,24.98,13.17,1.52,0.0
20200712:0711,477920.0,587.07,34.08,14.87,1.93,0.0
20200712:0811,446100.0,548.78,42.88,15.98,2.76,0.0
20200712:0911,427550.0,529.97,50.75,16.9,2.83,0.0
20200712:1011,445810.0,555.72,56.71,17.93,3.03,0.0
20200712:1111,505510.0,632.76,59.4,18.65,3.17,0.0
20200712:1211,436870.0,547.31,57.89,19.04,3.17,0.0
20200712:1311,485690.0,607.12,52.75,19.25,3.31,0.0
20200712:1411,421010.0,526.89,45.31,19.44,3.24,0.0
20200712:1511,272130.0,346.45,36.7,19.53,3.1,0.0
20200712:1611,163160.0,215.56,27.64,19.34,2.97,0.0
20200712:1711,99180.0,140.64,18.59,18.91,2.69,0.0
20200712:1811,37690.0,62.21,9.91,18.3,2.0,0.0
20200712:1911,0.0,0.0,0.0,17.28,1.52,0.0
20200712:2011,0.0,0.0,0.0,16.0,1.59,0.0
20200712:2111,0.0,0.0,0.0,14.69,1.52,0.0
20200712:2211,0.0,0.0,0.0,13.82,1.59,0.0
20200712:2311,0.0,0.0,0.0,12.98,1.66,0.0
20200713:0011,0.0,0.0,0.0,12.18,1.45,0.0
20200713:0111,0.0,0.0,0.0,11.57,1.31,0.0
20200713:0211,0.0,0.0,0.0,11.45,1.03,0.0
20200713:0311,0.0,0.0,0.0,12.05,0.76,0.0
20200713:0411,64340.0,99.12,7.37,12.05,0.55,0.0
20200713:0511,236160.0,301.0,15.87,12.1,0.14,0.0
20200713:0611,385470.0,483.91,24.85,14.86,0.0,0.0
20200713:0711,505220.0,638.03,33.95,17.07,0.69,0.0
20200713:0811,597510.0,763.63,42.75,18.54,1.17,0.0
20200713:0911,558660.0,715.39,50.62,19.7,1.45,0.0
20200713:1011,658600.0,854.65,56.57,20.57,1.66,0.0
20200713:1111,664760.0,864.15,59.25,21.25,1.79,0.0
20200713:1211,628500.0,815.06,57.77,21.75,1.72,0.0
20200713:1311,561480.0,723.65,52.64,22.29,1.72,0.0
20200713:1411,459320.0,590.86,45.21,22.59,1.59,0.0
20200713:1511,341790.0,447.33,36.61,22.72,1.38,0.0
20200713:1611,209660.0,299.58,27.55,22.65,1.1,0.0
20200713:1711,85530.0,151.8,18.5,22.5,0.69,0.0
20200713:1811,21190.0,41.43,9.82,21.91,0.83,0.0
20200713:1911,0.0,0.0,0.0,20.88,1.52,0.0
20200713:2011,0.0,0.0,0.0,19.1,1.79,0.0
20200713:2111,0.0,0.0,0.0,17.9,1.72,0.0
20200713:2211,0.0,0.0,0.0,17.0,1.79,0.0
20200713:2311,0.0,0.0,0.0,16.28,1.86,0.0
20200714:0011,0.0,0.0,0.0,15.5,2.0,0.0
20200714:0111,0.0,0.0,0.0,15.1,2.07,0.0
20200714:0211,0.0,0.0,0.0,14.67,2.21,0.0
20200714:0311,0.0,0.0,0.0,14.47,2.21,0.0
20200714:0411,47660.0,77.03,7.24,14.5,2.28,0.0
20200714:0511,228340.0,293.09,15.74,15.67,2.07,0.0
20200714:0611,371380.0,463.3,24.72,17.67,1.86,0.0
20200714:0711,488600.0,617.21,33.82,20.0,1.66,0.0
20200714:0811,573570.0,737.69,42.61,21.69,1.66,0.0
20200714:0911,470930.0,607.11,50.48,23.2,1.86,0.0
20200714:1011,156500.0,210.7,56.42,23.97,2.14,0.0
20200714:1111,508680.0,659.92,59.1,24.32,2.28,0.0
20200714:1211,365950.0,472.29,57.63,24.58,2.9,0.0
20200714:1311,394280.0,507.23,52.52,24.54,3.03,0.0
20200714:1411,391450.0,502.57,45.11,24.33,3.03,0.0
20200714:1511,250270.0,326.76,36.51,23.9,2.69,0.0
20200714:1611,42000.0,68.58,27.46,23.62,2.28,0.0
20200714:1711,52200.0,81.5,18.4,23.0,1.59,0.0
20200714:1811,36160.0,60.67,9.72,22.0,1.38,0.0
20200714:1911,0.0,0.0,0.0,19.27,3.31,0.0
20200714:2011,0.0,0.0,0.0,18.09,2.83,0.0
20200714:2111,0.0,0.0,0.0,17.24,2.41,0.0
20200714:2211,0.0,0.0,0.0,16.43,2.0,0.0
20200714:2311,0.0,0.0,0.0,15.83,1.59,0.0
20200715:0011,0.0,0.0,0.0,15.26,1.38,0.0
20200715:0111,0.0,0.0,0.0,14.76,1.38,0.0
20200715:0211,0.0,0.0,0.0,14.44,1.38,0.0
20200715:0311,0.0,0.0,0.0,14.18,1.38,0.0
20200715:0411,8810.0,21.87,7.1,14.12,1.24,0.0
20200715:0511,29770.0,50.69,15.61,14.41,1.17,0.0
20200715:0611,34390.0,56.65,24.59,14.73,1.38,0.0
20200715:0711,51110.0,77.52,33.69,14.77,0.9,0.0
20200715:0811,99050.0,135.17,42.48,14.97,1.03,0.0
20200715:0911,103920.0,141.13,50.33,15.28,1.03,0.0
20200715:1011,67070.0,97.4,56.27,15.93,0.83,0.0
20200715:1111,177030.0,229.58,58.95,16.58,0.69,0.0
20200715:1211,126290.0,168.96,57.49,16.86,0.76,0.0
20200715:1311,101570.0,139.14,52.4,16.59,0.97,0.0
20200715:1411,166860.0,216.48,45.0,16.28,1.31,0.0
20200715:1511,157010.0,204.88,36.41,16.5,1.45,0.0
20200715:1611,110870.0,150.23,27.36,16.61,1.38,0.0
20200715:1711,79890.0,114.24,18.3,16.93,1.31,0.0
20200715:1811,38390.0,62.27,9.61,16.96,1.24,0.0
20200715:1911,0.0,0.0,0.0,15.72,1.45,0.0
20200715:2011,0.0,0.0,0.0,15.3,1.31,0.0
20200715:2111,0.0,0.0,0.0,14.56,1.66,0.0
20200715:2211,0.0,0.0,0.0,14.11,1.93,0.0
20200715:2311,0.0,0.0,0.0,13.82,2.0,0.0
20200716:0011,0.0,0.0,0.0,13.37,1.86,0.0
20200716:0111,0.0,0.0,0.0,13.03,1.72,0.0
20200716:0211,0.0,0.0,0.0,12.71,1.66,0.0
20200716:0311,0.0,0.0,0.0,12.42,1.66,0.0
20200716:0411,33990.0,57.87,6.95,12.34,1.45,0.0
20200716:0511,118040.0,157.35,15.47,12.89,1.03,0.0
20200716:0611,337720.0,418.1,24.45,14.25,0.97,0.0
20200716:0711,510970.0,633.74,33.55,14.82,1.17,0.0
20200716:0811,549420.0,690.02,42.33,15.84,1.1,0.0
20200716:0911,534160.0,673.93,50.18,16.81,1.31,0.0
20200716:1011,187630.0,242.5,56.11,17.69,1.66,0.0
20200716:1111,198460.0,256.42,58.79,18.57,1.79,0.0
20200716:1211,391640.0,495.43,57.34,19.03,1.86,0.0
20200716:1311,422340.0,534.08,52.27,19.48,2.0,0.0
20200716:1411,355000.0,449.62,44.88,19.72,2.07,0.0
20200716:1511,309960.0,397.19,36.31,19.86,2.07,0.0
20200716:1611,157680.0,209.91,27.25,19.8,2.14,0.0
20200716:1711,90480.0,129.43,18.19,19.37,2.21,0.0
20200716:1811,38860.0,63.25,9.5,18.69,1.93,0.0
20200716:1911,0.0,0.0,0.0,17.64,1.52,0.0
20200716:2011,0.0,0.0,0.0,16.66,1.52,0.0
20200716:2111,0.0,0.0,0.0,15.84,1.59,0.0
20200716:2211,0.0,0.0,0.0,14.96,1.66,0.0
20200716:2311,0.0,0.0,0.0,14.18,1.59,0.0
20200717:0011,0.0,0.0,0.0,13.47,1.52,0.0
20200717:0111,0.0,0.0,0.0,12.89,1.52,0.0
20200717:0211,0.0,0.0,0.0,12.27,1.59,0.0
20200717:0311,0.0,0.0,0.0,11.84,1.59,0.0
20200717:0411,6370.0,17.89,6.81,11.58,1.52,0.0
20200717:0511,228100.0,291.36,15.33,13.08,1.1,0.0
20200717:0611,376630.0,468.22,24.31,15.75,1.24,0.0
20200717:0711,490110.0,608.28,33.41,17.61,2.21,0.0
20200717:0811,542600.0,677.74,42.19,18.76,2.69,0.0
20200717:0911,652760.0,824.46,50.03,19.86,3.1,0.0
20200717:1011,660920.0,840.44,55.95,20.46,3.03,0.0
20200717:1111,661060.0,844.48,58.62,21.07,2.9,0.0
20200717:1211,325690.0,415.02,57.18,21.14,2.62,0.0
20200717:1311,137290.0,184.86,52.13,21.43,2.48,0.0
20200717:1411,307480.0,393.89,44.76,21.98,2.48,0.0
20200717:1511,290040.0,375.24,36.19,22.27,2.48,0.0
20200717:1611,197180.0,269.12,27.14,22.1,2.21,0.0
20200717:1711,95910.0,149.93,18.08,21.53,1.52,0.0
